BusStopCode,Description,Latitude,Longitude,Location
10441,Opp Blk 44,1.28656898930199,103.8116061687213,10441 Opp Blk 44
10449,Blk 44,1.28666552495266,103.81195378046979,10449 Blk 44
10451,Opp Blk 71,1.28762380319765,103.8172559639682,10451 Opp Blk 71
10459,Blk 72 Redhill Rd,1.28754723360397,103.81639920301684,10459 Blk 72 Redhill Rd
10461,Aft Margaret Dr Kay Siang Rd,1.29680597432594,103.81169140516062,10461 Aft Margaret Dr Kay Siang Rd
10469,Bef Margaret Dr,1.29668400003303,103.81216918970023,10469 Bef Margaret Dr
10471,Bef Tanglin Rd,1.29679993078344,103.81468220659576,10471 Bef Tanglin Rd
10479,Aft Tanglin Rd,1.29668100002552,103.81547381025995,10479 Aft Tanglin Rd
10481,Opp Blk 73,1.28784195484767,103.81797160113335,10481 Opp Blk 73
10489,Blk 73,1.28811638897142,103.81778388900163,10489 Blk 73
10499,KAMPONG BAHRU TER,1.27585400417691,103.83401000002084,10499 KAMPONG BAHRU TER
10501,Blk 104,1.28105845355429,103.82528065411316,10501 Blk 104
10519,Blk 4,1.291728,103.826122,10519 Blk 4
10599,Opp Blk 36,1.28883435010664,103.80924997344987,10599 Opp Blk 36
10651,Blk 161,1.28329993019059,103.81547665017668,10651 Blk 161
10659,Blk 1003,1.28362333298689,103.81472833301791,10659 Blk 1003
11009,Ghim Moh Ter,1.3110673548964,103.78932237623975,11009 Ghim Moh Ter
11019,Bef Blk 2,1.28679632523156,103.80565677295323,11019 Bef Blk 2
11021,Aft Queenstown NPC HQ,1.28941805603102,103.80228694398484,11021 Aft Queenstown NPC HQ
11029,Blk 166,1.29013472201419,103.80202111098815,11029 Blk 166
11031,Opp Queen's Cl,1.29119666696879,103.80045500000118,11031 Opp Queen's Cl
11039,Blk 19,1.29245762862665,103.79998683928974,11039 Blk 19
11041,Aft C'wealth Dr,1.29624499998226,103.79952333299494,11041 Aft C'wealth Dr
11049,Opp Blessed Sacrament Ch,1.2954609366563,103.79952549937242,11049 Opp Blessed Sacrament Ch
11051,Opp Queenstown Polyclinic,1.29872166703909,103.8002979755481,11051 Opp Queenstown Polyclinic
11059,Queenstown Polyclinic,1.29882892782979,103.80097389222824,11059 Queenstown Polyclinic
11061,Opp Queensway Sec Sch,1.30265777802206,103.80118694402536,11061 Opp Queensway Sec Sch
11069,Queensway Sec Sch,1.30236853162324,103.80161762237655,11069 Queensway Sec Sch
11071,Blk 97,1.30621305601609,103.80170944396954,11071 Blk 97
11079,Opp Blk 95,1.305441389003,103.80185250000659,11079 Opp Blk 95
11081,Viz Holland,1.30851972202313,103.80258027799627,11081 Viz Holland
11089,Opp Holland Hill Lodge,1.30946135492693,103.80334087354639,11089 Opp Holland Hill Lodge
11091,Leedon Green,1.31219444050072,103.80367378215983,11091 Leedon Green
11099,Opp Leedon Green,1.31305333300118,103.80437666697586,11099 Opp Leedon Green
11101,Farrer Rd Mkt,1.31614971080385,103.80596012189226,11101 Farrer Rd Mkt
11109,Spanish Village,1.31552472199926,103.80574305602846,11109 Spanish Village
11111,Farrer Rd Stn Exit B,1.31780157259006,103.80771866952543,11111 Farrer Rd Stn Exit B
11119,Farrer Rd Stn Exit A,1.31747833490912,103.80785606728587,11119 Farrer Rd Stn Exit A
11131,Queens Condo,1.2928849988829,103.80706694417339,11131 Queens Condo
11139,Blk 53A CP,1.2931986108138,103.80744694841283,11139 Blk 53A CP
11141,Queenstown Stn Exit A/D,1.29463705145492,103.80582510668431,11141 Queenstown Stn Exit A/D
11149,Queenstown Stn Exit B/C,1.29506407111991,103.80596280094791,11149 Queenstown Stn Exit B/C
11151,Blk 42,1.29863585845076,103.80247592925552,11151 Blk 42
11159,Aft Ch Of Our Saviour,1.29800440816386,103.80362656855579,11159 Aft Ch Of Our Saviour
11161,C'Wealth Stn Exit A/D,1.30213305598263,103.79839083302141,11161 C'Wealth Stn Exit A/D
11169,C'Wealth Stn Exit B/C,1.30270500001823,103.79838166697326,11169 C'Wealth Stn Exit B/C
11171,Opp Blk 7B,1.30535666699303,103.79479722196947,11171 Opp Blk 7B
11179,"Blk 8, C`wealth Ave",1.30627521395682,103.79427940117534,"11179 Blk 8, C`wealth Ave"
11181,Opp Blk 43,1.30722333300814,103.79227638896938,11181 Opp Blk 43
11189,Blk 43,1.30740138898924,103.79254222202354,11189 Blk 43
11191,The Star Vista,1.30801640815091,103.7883731546267,11191 The Star Vista
11199,Blk 15,1.30837970735444,103.78843145303215,11199 Blk 15
11201,CSC Dempsey Clubhse,1.30692642897557,103.81186453577433,11201 CSC Dempsey Clubhse
11209,Opp Peirce Rd,1.30817280849852,103.81038349817638,11209 Opp Peirce Rd
11211,Aft Peirce Rd,1.30838779885113,103.80939522851014,11211 Aft Peirce Rd
11219,Great Eastern Mansions,1.30988506093033,103.80716407830104,11219 Great Eastern Mansions
11221,Lien Twrs,1.310019,103.805506,11221 Lien Twrs
11229,Sommerville Pk,1.31060065879064,103.80522542227166,11229 Sommerville Pk
11231,Aft Hyll on Holland,1.31115316310297,103.80119919777994,11231 Aft Hyll on Holland
11239,Fairlodge,1.31152857401616,103.80165517330278,11239 Fairlodge
11259,Opp Blk 21,1.31119887945564,103.79274002213417,11259 Opp Blk 21
11261,Holland Village,1.31223168432152,103.79444621838488,11261 Holland Village
11269,Opp Holland Village,1.31256112590195,103.79453796697418,11269 Opp Holland Village
11271,Aft East Sussex Lane,1.31473444398294,103.79008416699845,11271 Aft East Sussex Lane
11279,Aft Coronation Rd West,1.31466878886978,103.79069259768109,11279 Aft Coronation Rd West
11281,Aft Tan Boon Chong Ave,1.31622694399746,103.78852194399074,11281 Aft Tan Boon Chong Ave
11289,Opp Tan Boon Chong Ave,1.31618891387774,103.78904342517946,11289 Opp Tan Boon Chong Ave
11291,Cold Storage Jelita,1.31792777802094,103.78592333300938,11291 Cold Storage Jelita
11299,Opp Cold Storage Jelita,1.31826975603165,103.78558843680226,11299 Opp Cold Storage Jelita
11301,Hse No. 578,1.31803972093441,103.78790067716272,11301 Hse No. 578
11309,Hse No. 589,1.31862443850443,103.78842993526158,11309 Hse No. 589
11311,Hse No. 532,1.31989638898836,103.78918694402276,11311 Hse No. 532
11319,Opp Hse No. 516,1.3203063798654,103.78959970624805,11319 Opp Hse No. 516
11321,Opp Regent Villa,1.32123138902898,103.79010361098513,11321 Opp Regent Villa
11329,Regent Villa,1.32236139685053,103.7909809400838,11329 Regent Villa
11331,Opp Dynasty Gdn II,1.32320918827361,103.79144668575621,11331 Opp Dynasty Gdn II
11339,Dynasty Lodge,1.32398638897489,103.79204722198944,11339 Dynasty Lodge
11341,Garlick Ville,1.32551506183496,103.79282790894261,11341 Garlick Ville
11349,Opp Garlick Ville,1.325628,103.79304,11349 Opp Garlick Ville
11351,Blk 13,1.30934571218561,103.78945112775229,11351 Blk 13
11359,Opp Blk 13 Ghim Moh Rd,1.30931022636473,103.78968608347117,11359 Opp Blk 13 Ghim Moh Rd
11361,Buona Vista Stn Exit C,1.30649698638726,103.79058123542397,11361 Buona Vista Stn Exit C
11369,Buona Vista Stn Exit D,1.3063259638605,103.79084827741467,11369 Buona Vista Stn Exit D
11379,Buona Vista Ter,1.30917002463976,103.79236323128613,11379 Buona Vista Ter
11381,Blk 10A,1.30841137865065,103.79328294102335,11381 Blk 10A
11389,Buona Vista CC,1.30906501014268,103.7929321687807,11389 Buona Vista CC
11401,Holland V Stn/Blk12,1.30906722197973,103.79507444402137,11401 Holland V Stn/Blk12
11409,Blk 9,1.3076441670056,103.79432583301961,11409 Blk 9
11419,Holland V Stn Exit A,1.31102981378085,103.79604399202725,11419 Holland V Stn Exit A
11429,Opp Blk 115B,1.30454000002017,103.7983633329984,11429 Opp Blk 115B
11439,Blk 92,1.30606472198412,103.80029777801455,11439 Blk 92
11441,Blk 58,1.29780416697573,103.79754055603178,11441 Blk 58
11449,Blk 37B,1.29840527801842,103.79760333302292,11449 Blk 37B
11451,Blk 72 C`wealth Dr,1.30034972200468,103.79707277801477,11451 Blk 72 C`wealth Dr
11459,Blk 50,1.30097055597804,103.7968519439962,11459 Blk 50
11469,Queensway Sec Sch,1.30113503392421,103.80188584326886,11469 Queensway Sec Sch
11471,Opp The Fisherman Ch,1.29951892595663,103.80315156606572,11471 Opp The Fisherman Ch
11481,Queenstown Lib,1.29811518922625,103.8060054035445,11481 Queenstown Lib
11489,Blk 30,1.298817,103.804395,11489 Blk 30
11491,Opp Queenstown Pr Sch,1.29710202847016,103.8076364994003,11491 Opp Queenstown Pr Sch
11499,Queenstown Pr Sch,1.29685053610951,103.80788663334461,11499 Queenstown Pr Sch
11511,Alexandra Hosp,1.2859468736223,103.80251884462385,11511 Alexandra Hosp
11519,Opp Queensway Shop Ctr,1.28665742231261,103.80334129425303,11519 Opp Queensway Shop Ctr
11521,Anchorpoint,1.2885710102662,103.80543003047167,11521 Anchorpoint
11529,Bef IKEA Ind Bldg,1.28903120647732,103.8060909305284,11529 Bef IKEA Ind Bldg
11531,Opp Lea Hin Hardware Fty,1.29108833302538,103.80753083302794,11531 Opp Lea Hin Hardware Fty
11539,Lea Hin Hardware Fty,1.29117049549107,103.80786180498694,11539 Lea Hin Hardware Fty
11541,Opp Queens,1.29235984013148,103.80578500139798,11541 Opp Queens
11551,Tiong Ghee Tp,1.29126703051517,103.8040959835246,11551 Tiong Ghee Tp
11561,Blk 166,1.29107396045212,103.80247592924283,11561 Blk 166
11579,Blk 158,1.29256489056942,103.80303321252237,11579 Blk 158
11589,Blk 157,1.292991881006,103.80400524995773,11589 Blk 157
11599,Blk 153,1.29420805600708,103.80314888900556,11599 Blk 153
11609,Blk 163,1.29188972202709,103.80212194401808,11609 Blk 163
12021,Bef Moonbeam Wk,1.31907638897016,103.78243055601493,12021 Bef Moonbeam Wk
12029,Opp Moonbeam Wk,1.31958369390988,103.7824392109149,12029 Opp Moonbeam Wk
12031,Pandan Valley Condo,1.3208008510991,103.7796285552172,12031 Pandan Valley Condo
12039,Opp Pandan Valley Condo,1.32104526183447,103.78018998386835,12039 Opp Pandan Valley Condo
12041,Aft Pandan Valley,1.32049172685895,103.77653442120544,12041 Aft Pandan Valley
12049,Opp Pandan Valley,1.32091131971837,103.77655888991401,12049 Opp Pandan Valley
12051,Pine Gr Condo,1.3204289505949,103.7750613105408,12051 Pine Gr Condo
12059,Opp Pine Gr Condo,1.32072731097778,103.77515897833835,12059 Opp Pine Gr Condo
12061,Blk 109,1.32178500189496,103.77087339859139,12061 Blk 109
12069,Opp Blk 109A,1.321433056,103.7710419,12069 Opp Blk 109A
12071,Blk 116,1.32402249998323,103.77219388896603,12071 Blk 116
12079,Opp Blk 116,1.32383187575187,103.77263094375739,12079 Opp Blk 116
12081,Maju Camp,1.326468056,103.77543,12081 Maju Camp
12089,Opp Maju Camp,1.326261111,103.7757089,12089 Opp Maju Camp
12091,SIM HQ,1.32918315486756,103.7771471166854,12091 SIM HQ
12099,Opp SIM HQ,1.327838056,103.7767036,12099 Opp SIM HQ
12101,Ngee Ann Poly,1.33243896358504,103.77768506316727,12101 Ngee Ann Poly
12109,Opp Ngee Ann Poly,1.330819444,103.7780086,12109 Opp Ngee Ann Poly
12111,Bef Clementi Rd,1.3191179107649,103.77222980786665,12111 Bef Clementi Rd
12119,Police KINS Trg Camp,1.31964598192789,103.77279266281438,12119 Police KINS Trg Camp
12121,Blk 7,1.31164833301814,103.7871516670319,12121 Blk 7
12129,Blk 3,1.31182111096862,103.78732611099163,12129 Blk 3
12131,Aft Grove Ave,1.3141594439742,103.785061666981,12131 Aft Grove Ave
12139,Aft Mt Sinai Lane,1.31453185933289,103.78504157068625,12139 Aft Mt Sinai Lane
12141,Opp Henry Pk,1.31574389841394,103.78239154819083,12141 Opp Henry Pk
12149,Henry Pk,1.31576900455367,103.78266099158458,12149 Henry Pk
12151,Bef Moonbeam Terr,1.31865064467378,103.78127574919664,12151 Bef Moonbeam Terr
12169,Pandan Valley,1.31916549240365,103.77724170687915,12169 Pandan Valley
12179,Montview,1.31679504687757,103.7769949436126,12179 Montview
12189,Bef Mt Sinai Dr,1.31642693680141,103.78022402243116,12189 Bef Mt Sinai Dr
12199,Opp Village Twr,1.31547998901343,103.77820622498255,12199 Opp Village Twr
12201,Logishub @ Clementi,1.32670826856501,103.76399509585458,12201 Logishub @ Clementi
12209,Opp Logishub @ Clementi,1.32653202760922,103.76429968220569,12209 Opp Logishub @ Clementi
12211,Bef Mt Sinai Wk,1.31721336095462,103.78070712088581,12211 Bef Mt Sinai Wk
13011,NAPIER STN EXIT 2,1.306504,103.81932,13011 NAPIER STN EXIT 2
13019,NAPIER STN EXIT 1,1.3067380217198,103.82013079894885,13019 NAPIER STN EXIT 1
13021,Aft Min Of Foreign Affairs,1.30633972996805,103.81430670816292,13021 Aft Min Of Foreign Affairs
13029,Bef Tyersall Ave,1.30671783282361,103.8145185880206,13029 Bef Tyersall Ave
13031,Opp Chatsworth Rd,1.29912972200223,103.81707388901162,13031 Opp Chatsworth Rd
13039,Bef Chatsworth Rd,1.29981572699945,103.81744265557978,13039 Bef Chatsworth Rd
13041,Aft Camp Rd,1.30242834318416,103.81967634723284,13041 Aft Camp Rd
13049,Bef Rochalie Dr,1.30261671321463,103.82045069624506,13049 Bef Rochalie Dr
13051,Opp Valley Pt,1.29334305906356,103.8263656209055,13051 Opp Valley Pt
13059,Valley Pt,1.29328273601932,103.82663492676832,13059 Valley Pt
13062,STELLAR RV,1.29476674399435,103.82853268161283,13062 STELLAR RV
13063,RV SUITES,1.29534692836828,103.82964309110659,13063 RV SUITES
13069,RV RESIDENCES,1.29488000002792,103.82880805602646,13069 RV RESIDENCES
13071,Riva Lodge,1.296335,103.832936,13071 Riva Lodge
13079,GREAT WORLD STN EXIT 4,1.29612213279141,103.83229211134126,13079 GREAT WORLD STN EXIT 4
13081,St. Thomas Wk,1.2959113890106,103.83624277798825,13081 St. Thomas Wk
13089,Opp St. Thomas Wk,1.29575111096804,103.83604111103381,13089 Opp St. Thomas Wk
13091,AFT KIM YAM RD,1.29593138900491,103.83937805601917,13091 AFT KIM YAM RD
13099,BEF KIM YAM RD,1.29578024244395,103.83961272081199,13099 BEF KIM YAM RD
13101,Opp Mohd Sultan Rd,1.29414162678811,103.84231209757696,13101 Opp Mohd Sultan Rd
13109,UE Sq/Bef Mohd Sultan Rd,1.29350944398488,103.84272416702719,13109 UE Sq/Bef Mohd Sultan Rd
13119,Opp Great World City,1.293615,103.832759,13119 Opp Great World City
13121,Opp Great World City,1.29409221679274,103.8308377640795,13121 Opp Great World City
13139,The Trillium,1.2950426189642,103.83205533028763,13139 The Trillium
13141,Aft Zion Full Gospel Ch,1.29763682834545,103.82997986347917,13141 Aft Zion Full Gospel Ch
13159,Bef Zion Full Gospel Ch,1.29796011528522,103.83053183555204,13159 Bef Zion Full Gospel Ch
13169,Grange 80 Condo,1.29910305180416,103.82839289158527,13169 Grange 80 Condo
13171,Gramercy Pk,1.29906809120339,103.82650703485064,13171 Gramercy Pk
13179,Cliveden At Grange,1.29925749997453,103.82665250000115,13179 Cliveden At Grange
13181,Aft One Tree Hill,1.30023223661153,103.82403473005562,13181 Aft One Tree Hill
13189,Bef One Tree Hill,1.30038166697497,103.82414749997376,13189 Bef One Tree Hill
13191,OPP ORCHARD STN EXIT 12,1.302461,103.8297819,13191 OPP ORCHARD STN EXIT 12
13199,AFT ORCHARD STN EXIT 12,1.302127,103.829875,13199 AFT ORCHARD STN EXIT 12
13201,British High Commission,1.30453622259471,103.82209559895128,13201 British High Commission
13209,Opp British High Comsn,1.3040310710651,103.82205605505206,13209 Opp British High Comsn
14009,HarbourFront Int,1.26703502614245,103.81901469907409,14009 HarbourFront Int
14011,Bef Mt Faber Lodge,1.26795444401606,103.8255261109799,14011 Bef Mt Faber Lodge
14019,Opp Mt Faber Lodge,1.2684889249437,103.82571717446542,14019 Opp Mt Faber Lodge
14021,The Pearl @ Mt Faber,1.27132972198996,103.82478361101728,14021 The Pearl @ Mt Faber
14029,Blk 105,1.27247333301883,103.82418777803016,14029 Blk 105
14031,St. Theresa's Convent,1.27624277802151,103.82306027800865,14031 St. Theresa's Convent
14039,Opp St. Theresa's Convent,1.27663637861466,103.82345826768822,14039 Opp St. Theresa's Convent
14041,Blk 54,1.2732727805917,103.81247079301698,14041 Blk 54
14049,Opp Blk 55,1.27324166755337,103.81304231999674,14049 Opp Blk 55
14051,Aft Telok Blangah Hts,1.275847,103.815157,14051 Aft Telok Blangah Hts
14059,Bef Telok Blangah Hts,1.276025,103.815613,14059 Bef Telok Blangah Hts
14061,Opp Former Railway Stn,1.27231269789239,103.83862035734883,14061 Opp Former Railway Stn
14069,Former Railway Stn,1.272538056,103.8364069,14069 Former Railway Stn
14071,Keppel Workshop,1.27220342411953,103.8339025862589,14071 Keppel Workshop
14081,Tg Pagar DP Blk F5,1.270896111,103.8308919,14081 Tg Pagar DP Blk F5
14089,Opp Tg Pagar DP Blk F5,1.27046005041763,103.829792773326,14089 Opp Tg Pagar DP Blk F5
14101,Opp Keppel DP Blk 517,1.26837500002503,103.82825805600972,14101 Opp Keppel DP Blk 517
14109,Keppel DP Blk 517,1.26804601553507,103.82722490505579,14109 Keppel DP Blk 517
14119,Opp VivoCity,1.26592360897281,103.8222827803663,14119 Opp VivoCity
14121,Opp HarbourFront Int,1.26591350024271,103.81925660621779,14121 Opp HarbourFront Int
14129,Harbourfront Stn Exit A,1.26607869101924,103.81977877391114,14129 Harbourfront Stn Exit A
14131,Caribbean at Keppel Bay,1.26740130257465,103.81675441150337,14131 Caribbean at Keppel Bay
14139,Bef Seah Im Rd,1.2686352773503,103.81546952380809,14139 Bef Seah Im Rd
14141,HarbourFront Stn/Vivocity,1.26552421466644,103.82211326846237,14141 HarbourFront Stn/Vivocity
14151,Opp Chr Community Chapel,1.26964765905364,103.8129359412343,14151 Opp Chr Community Chapel
14159,Bef Chr Community Chapel,1.26994046445496,103.81315419081787,14159 Bef Chr Community Chapel
14161,Telok Blangah Stn,1.27075866533548,103.81009913005327,14161 Telok Blangah Stn
14169,Opp Telok Blangah Stn,1.27118550385957,103.80941810434497,14169 Opp Telok Blangah Stn
14171,Opp Yeo's Bldg,1.27145959833005,103.80654857059398,14171 Opp Yeo's Bldg
14179,Yeo's Bldg,1.27188454577735,103.80630000533797,14179 Yeo's Bldg
14189,Aft Alexandra Rd,1.27269303340787,103.80398363214624,14189 Aft Alexandra Rd
14191,Blk 105 CP,1.28121833300943,103.81211444400743,14191 Blk 105 CP
14199,Blk 118,1.28131676735406,103.81275056370772,14199 Blk 118
14201,Blk 110,1.28167307267242,103.80914683892263,14201 Blk 110
14209,Aft Hewlett Packard,1.28176397706369,103.80958869712056,14209 Aft Hewlett Packard
14211,ISS Intl Sch,1.28161168409316,103.80521877469815,14211 ISS Intl Sch
14219,Opp Blk 114,1.28218647936578,103.80684961252827,14219 Opp Blk 114
14221,Opp St. Teresa's Ch,1.27359332247784,103.82893371728431,14221 Opp St. Teresa's Ch
14229,St. Teresa's Ch,1.27370670186653,103.82857888915174,14229 St. Teresa's Ch
14231,Keppel DP Blk 519,1.27100999999332,103.82667222202473,14231 Keppel DP Blk 519
14239,Opp Keppel DP Blk 519,1.27178138152481,103.8271423936315,14239 Opp Keppel DP Blk 519
14241,Opp Blk 1,1.27914353103301,103.8168725087535,14241 Opp Blk 1
14249,Blk 1 Henderson Rd,1.279267,103.8173,14249 Blk 1 Henderson Rd
14259,Blk 11,1.27784501068205,103.81865821941,14259 Blk 11
14269,Blk 10,1.27758480623244,103.81999451121168,14269 Blk 10
14271,Al-Amin Mque,1.27568194286532,103.81914854048932,14271 Al-Amin Mque
14279,Blk 25,1.27591552267791,103.81920892602811,14279 Blk 25
14281,Safra Mt Faber,1.27699671573899,103.81804377490617,14281 Safra Mt Faber
14291,Blk 27,1.27468440821038,103.82132649422054,14291 Blk 27
14299,Opp Blk 27,1.27488820445716,103.82127132943862,14299 Opp Blk 27
14309,Blk 41,1.27128899958763,103.82302593897191,14309 Blk 41
14319,Blk 28,1.273483,103.820637,14319 Blk 28
14329,Blk 67,1.274547,103.809425,14329 Blk 67
14331,Opp Blk 70B,1.27694611110347,103.8110680555484,14331 Opp Blk 70B
14339,Blk 70A,1.276660654539,103.81124504785828,14339 Blk 70A
14341,Opp Blk 59,1.2759338888633,103.81347388887318,14341 Opp Blk 59
14349,Blk 59,1.27579029839825,103.81339813671549,14349 Blk 59
14351,Aft Blk 48,1.27275000000424,103.81036111111034,14351 Aft Blk 48
14359,Blk 50,1.27289055599998,103.81035027797056,14359 Blk 50
14369,The Interlace,1.28153635758335,103.80365927155157,14369 The Interlace
14379,Blk 40,1.27243833303297,103.82379361102515,14379 Blk 40
14381,Blk 109,1.27413014152159,103.82554290547176,14381 Blk 109
14389,Opp Blk 109,1.27428160509375,103.82500895193466,14389 Opp Blk 109
14391,Opp Blk 85,1.27790999999895,103.80858611110148,14391 Opp Blk 85
14399,Blk 85,1.27763662023223,103.80858552939208,14399 Blk 85
14471,Blk 114,1.28201169102423,103.80664978771298,14471 Blk 114
14489,Blk 36 Mkt/FC,1.272377,103.82159,14489 Blk 36 Mkt/FC
14491,Opp Telok Blangah Mkt/FC,1.27278805556375,103.8079488888896,14491 Opp Telok Blangah Mkt/FC
14499,Telok Blangah Mkt/FC,1.27291305557456,103.8078211111249,14499 Telok Blangah Mkt/FC
14501,OPP BLK 91A,1.27687216148362,103.80648081848618,14501 OPP BLK 91A
14509,BLK 92B,1.275651111,103.8068061,14509 BLK 92B
14519,Resorts World Sentosa,1.25352193438281,103.82570322127442,14519 Resorts World Sentosa
14521,Village Hotel,1.256432,103.820911,14521 Village Hotel
14529,Opp Village Hotel,1.253226,103.821217,14529 Opp Village Hotel
14539,Beach Station Bus Terminal,1.251427,103.818545,14539 Beach Station Bus Terminal
15041,Alexandra Retail Ctr,1.274632,103.801892,15041 Alexandra Retail Ctr
15049,Opp Alexandra Retail Ctr,1.274590541032,103.80216344738955,15049 Opp Alexandra Retail Ctr
15051,Alexandra Pt,1.276978,103.8023815,15051 Alexandra Pt
15059,Opp Alexandra Pt,1.27686194443878,103.80270111113056,15059 Opp Alexandra Pt
